"time","stim","cond","vp","lex_cond","err","freq","ope","group_num","npix","lex_num"
507.73,"Alter","0%","NS1409","W",0,3.546912643,446,1,628.06666666667,1
822.89,"Annie","0%","NS1409","W",1,2.561101384,396,1,665.43921568627,1
942.68,"Apoll","40%","NS1409","W",1,0.698970004,524,1,683.92156862745,1
651.27,"Arges","40%","NS1409","W",0,1,432,1,704.63137254902,1
785.77,"Argon","40%","NS1409","W",1,0.77815125,444,1,708.05882352941,1
884.38,"Argus","40%","NS1409","W",0,0.903089987,443,1,696.31764705882,1
586.61,"Armen","0%","NS1409","W",0,2.831869774,436,1,706.61960784314,1
1079.59,"Arroy","40%","NS1409","PW",0,0,479,0.5,653.03529411765,0
539.25,"Asche","0%","NS1409","W",0,2.604226053,387,1,694.43529411765,1
799.82,"Äther","20%","NS1409","W",1,1.414973348,441,1,693.16470588235,1
1086.18,"Auges","20%","NS1409","W",1,1.414973348,413,1,720.49019607843,1
581.72,"Autor","0%","NS1409","W",0,2.627365857,409,1,639.47843137255,1
672.37,"Baraf","0%","NS1409","PW",0,0,378,0.5,684.85882352941,0
1159.93,"Baska","40%","NS1409","PW",1,0,360,0.5,725.48235294118,0
825.42,"Bauch","0%","NS1409","W",0,2.898725182,346,1,710.13333333333,1
616.53,"Bavar","0%","NS1409","PW",0,0,371,0.5,660.63921568627,0
676.23,"Bbnds","20%","NS1409","CS",0,0,383,0,771.66666666667,0
635.27,"Bdngd","20%","NS1409","CS",0,0,438,0,823.72549019608,0
816.91,"Benes","0%","NS1409","PW",0,0,317,0.5,707.79607843137,0
714.03,"Besen","0%","NS1409","W",0,2.049218023,326,1,707.79607843137,1
587.98,"Beten","0%","NS1409","W",0,2.133538908,333,1,696.58039215686,1
819.95,"Bette","20%","NS1409","W",0,1.698970004,343,1,678.89803921569,1
657.84,"Bfngt","0%","NS1409","CS",0,0,430,0,738.05882352941,0
1082.5,"Bicki","40%","NS1409","PW",1,0,438,0.5,657.15294117647,0
761.07,"Birki","20%","NS1409","PW",0,0,446,0.5,647.56470588235,0
619.94,"Bitte","0%","NS1409","W",0,4.222898473,381,1,649.68235294118,1
899.07,"Bitty","0%","NS1409","PW",0,0,460,0.5,663.38431372549,0
648.76,"Bjmrn","40%","NS1409","CS",0,0,477,0,715.27450980392,0
488.03,"Bktln","0%","NS1409","CS",0,0,432,0,693.65882352941,0
756.27,"Bllng","20%","NS1409","CS",0,0,476,0,709.34901960784,0
731.76,"Blmst","20%","NS1409","CS",0,0,442,0,705.45490196078,0
1033.32,"Bloos","40%","NS1409","PW",1,0,388,0.5,676.98431372549,0
890.4,"Blxss","40%","NS1409","CS",1,0,397,0,668.82745098039,0
519.93,"Bmrgg","20%","NS1409","CS",0,0,489,0,809.42745098039,0
533.07,"Bnntb","0%","NS1409","CS",0,0,374,0,727.99607843137,0
691.88,"Bölls","20%","NS1409","PW",0,0,433,0.5,676.8,0
770.66,"Börnd","20%","NS1409","PW",0,0,395,0.5,739.04705882353,0
562.72,"Böses","0%","NS1409","W",0,2.418301291,343,1,717.83137254902,1
675.65,"Boton","40%","NS1409","PW",1,0,349,0.5,690.50196078431,0
586.49,"Brott","0%","NS1409","PW",1,0,388,0.5,651.6862745098,0
606.54,"Brtth","0%","NS1409","CS",0,0,400,0,677.52549019608,0
687.42,"Buben","20%","NS1409","W",0,1.812913357,351,1,733.42745098039,1
659.35,"Bytes","20%","NS1409","W",1,1.204119983,409,1,703.81568627451,1
956.53,"Canon","40%","NS1409","W",0,0.698970004,362,1,665.13333333333,1
755.89,"Cello","20%","NS1409","W",0,1.579783597,453,1,615.76078431373,1
446.39,"Chaos","0%","NS1409","W",0,2.84260924,388,1,679.49803921569,1
605.94,"Chips","0%","NS1409","W",0,2.471291711,453,1,695.18823529412,1
598.31,"Cisci","20%","NS1409","PW",0,0,442,0.5,586.81568627451,0
456.79,"Cjmbc","0%","NS1409","CS",0,0,514,0,706.34509803922,0
671.15,"Cörlö","20%","NS1409","PW",0,0,458,0.5,650.39607843137,0
558.01,"Crgbr","20%","NS1409","CS",0,0,474,0,688.01568627451,0
502.29,"Csrpq","20%","NS1409","CS",0,0,469,0,718.69019607843,0
683.2,"Dahin","20%","NS1409","W",0,1.903089987,386,1,690.3137254902,1
1123.84,"Damms","40%","NS1409","W",1,0.698970004,428,1,765.52549019608,1
779.57,"Demut","20%","NS1409","W",0,1.698970004,406,1,708.93333333333,1
516.24,"Dgmlt","0%","NS1409","CS",0,0,501,0,737.06666666667,0
800.5,"Dinin","40%","NS1409","PW",0,0,410,0.5,640.36078431373,0
660.13,"Dkckk","0%","NS1409","CS",0,0,461,0,739.8,0
790.06,"Dolly","20%","NS1409","W",0,1.995635195,507,1,659.98823529412,1
1031.76,"Doofe","40%","NS1409","W",0,0.954242509,383,1,687.67058823529,1
634.77,"Döösö","0%","NS1409","PW",0,0,401,0.5,739.86274509804,0
672.14,"Dörms","40%","NS1409","PW",0,0,418,0.5,720.79215686275,0
512.2,"Dpggb","20%","NS1409","CS",0,0,505,0,851.2431372549,0
572.88,"Dqbgt","20%","NS1409","CS",0,0,470,0,792.43137254902,0
698.64,"Drauf","20%","NS1409","W",0,1.431363764,418,1,661.16862745098,1
982.73,"Drift","40%","NS1409","W",1,1,448,1,624.64705882353,1
694.76,"Drntd","0%","NS1409","CS",0,0,420,0,691.36078431373,0
576.79,"Dzcht","20%","NS1409","CS",0,0,384,0,670.86274509804,0
724.92,"Eigen","20%","NS1409","W",0,1.230448921,402,1,717.25882352941,1
634.92,"Eisen","0%","NS1409","W",0,2.352182518,361,1,670.17647058824,1
739.41,"Eises","40%","NS1409","W",0,0.84509804,358,1,663.70980392157,1
978.12,"Elfen","20%","NS1409","W",0,1.851258349,410,1,680.01960784314,1
588.14,"Erhob","40%","NS1409","W",1,0.301029996,393,1,726.9568627451,1
567.02,"Erron","0%","NS1409","PW",0,0,368,0.5,652.50588235294,0
1254.06,"Esche","40%","NS1409","W",1,0.301029996,345,1,705.63921568627,1
840.92,"Estis","40%","NS1409","PW",0,0,376,0.5,647.99607843137,0
652.91,"Faand","0%","NS1409","PW",1,0,372,0.5,704.46274509804,0
613.36,"Fähig","20%","NS1409","W",0,1.113943352,444,1,723.86274509804,1
598.32,"Fange","20%","NS1409","W",0,1.113943352,370,1,712.71764705882,1
849.78,"Faser","20%","NS1409","W",0,1.301029996,353,1,639.49411764706,1
815.73,"Fbrvj","20%","NS1409","CS",0,0,499,0,637.25490196078,0
336.77,"Feind","0%","NS1409","W",1,3.151982395,402,1,675.43529411765,1
810.07,"Fgnkt","40%","NS1409","CS",1,0,436,0,716.94117647059,0
676.74,"Fhßzn","0%","NS1409","CS",0,0,407,0,712.41176470588,0
729.23,"Finne","40%","NS1409","W",0,0.602059991,366,1,642.98039215686,1
1559.88,"Flaßo","40%","NS1409","PW",1,0,439,0.5,678.23921568627,0
763.42,"Fleem","40%","NS1409","PW",1,0,441,0.5,683.6,0
815.39,"Flnll","40%","NS1409","CS",1,0,494,0,601.93333333333,0
597.83,"Flxqr","20%","NS1409","CS",0,0,467,0,652.8431372549,0
778.18,"Fnllt","40%","NS1409","CS",1,0,449,0,608.98431372549,0
562.86,"Fraat","0%","NS1409","PW",0,0,377,0.5,628.18431372549,0
681.46,"Frage","0%","NS1409","W",0,3.741466762,401,1,686.57647058824,1
557.83,"Frzhq","0%","NS1409","CS",0,0,426,0,691.65098039216,0
660.93,"Fünft","40%","NS1409","W",1,0.301029996,409,1,664.63137254902,1
1055.6,"Funke","20%","NS1409","W",0,1.579783597,368,1,681.7568627451,1
644.18,"Garda","40%","NS1409","PW",1,0,393,0.5,704.79215686275,0
671.3,"Gäsäs","20%","NS1409","PW",0,0,381,0.5,724.60392156863,0
644.71,"Gehst","0%","NS1409","W",0,2.73239376,385,1,697.31764705882,1
644.48,"Geile","20%","NS1409","W",0,1.505149978,420,1,642.74901960784,1
719.52,"Georg","20%","NS1409","W",1,1.785329835,431,1,710.10196078431,1
633.06,"Geren","40%","NS1409","PW",0,0,363,0.5,672.52549019608,0
616.6,"Gifte","20%","NS1409","W",0,1.579783597,434,1,648.69411764706,1
731.52,"Glanz","0%","NS1409","W",0,2.181843588,415,1,657.34509803922,1
655.48,"Glott","40%","NS1409","PW",1,0,445,0.5,637.49803921569,0
539.45,"Gmbpg","20%","NS1409","CS",0,0,522,0,846.63921568627,0
777.18,"Gnodo","0%","NS1409","PW",0,0,402,0.5,725.0431372549,0
1012.13,"Gockt","0%","NS1409","PW",0,0,412,0.5,681.23529411765,0
1146.92,"Goten","20%","NS1409","W",1,1.342422681,370,1,677.94509803922,1
774.69,"Grace","0%","NS1409","W",0,2.567026366,374,1,655.87843137255,1
995.47,"Gräme","40%","NS1409","W",0,0.602059991,431,1,728.09803921569,1
683,"Grell","40%","NS1409","W",0,0.301029996,489,1,625.02745098039,1
737.91,"Grenu","20%","NS1409","PW",0,0,394,0.5,664.21176470588,0
622.7,"Groll","20%","NS1409","W",0,1.944482672,492,1,621.98823529412,1
638.18,"Grsbt","20%","NS1409","CS",0,0,423,0,679.79215686275,0
730.84,"Grube","0%","NS1409","W",0,2.089905111,398,1,691.69019607843,1
811.9,"Gryvs","40%","NS1409","CS",0,0,480,0,654.43529411765,0
923.62,"Gstcn","40%","NS1409","CS",1,0,381,0,661.90196078431,0
786.94,"Guhst","0%","NS1409","PW",0,0,394,0.5,689.00392156863,0
809.6,"Gvsdn","40%","NS1409","CS",0,0,432,0,701.29803921569,0
492.53,"Haare","0%","NS1409","W",0,3.195068996,330,1,684.74901960784,1
659.72,"Hades","20%","NS1409","W",0,1.785329835,342,1,738.94117647059,1
1111.58,"Hamed","40%","NS1409","W",1,0.301029996,396,1,781.54509803922,1
547.52,"Hängt","0%","NS1409","W",0,2.178976947,392,1,757.38431372549,1
783.12,"Harta","20%","NS1409","PW",0,0,348,0.5,669.03529411765,0
664.57,"Hauch","0%","NS1409","W",0,2.071882007,344,1,708.91764705882,1
693.56,"Heber","40%","NS1409","W",0,0.301029996,358,1,714.38431372549,1
686.36,"Hecht","20%","NS1409","W",0,1.505149978,357,1,701.61176470588,1
781.54,"Hefen","20%","NS1409","PW",1,0,354,0.5,709.97254901961,0
1116.65,"Heizt","40%","NS1409","W",1,0.477121255,365,1,647.6862745098,1
1040.39,"Helga","20%","NS1409","W",0,1.556302501,411,1,728.83529411765,1
677.98,"Hemmt","40%","NS1409","W",0,0.477121255,426,1,768.65882352941,1
1470.63,"Hesst","20%","NS1409","PW",0,0,344,0.5,684.4,0
824.98,"Hifin","20%","NS1409","PW",0,0,428,0.5,651.54117647059,0
837.51,"Hiiri","20%","NS1409","PW",0,0,446,0.5,597.29019607843,0
791.27,"Hillt","40%","NS1409","PW",1,0,463,0.5,618.65098039216,0
784.5,"Hinab","40%","NS1409","W",1,0.602059991,383,1,711.21568627451,1
560.66,"Hktzg","0%","NS1409","CS",0,0,434,0,739.32941176471,0
666.48,"Hoffe","0%","NS1409","W",0,2.123851641,394,1,703.85882352941,1
946.3,"Holde","40%","NS1409","W",0,0.77815125,391,1,717.72941176471,1
675.4,"Hordo","0%","NS1409","PW",0,0,375,0.5,713.28235294118,0
561.77,"Hörst","0%","NS1409","W",0,3.079181246,372,1,681.22745098039,1
496.62,"Hqkßq","0%","NS1409","CS",0,0,491,0,847.34901960784,0
595.26,"Hsttz","0%","NS1409","CS",0,0,364,0,656.69019607843,0
646.75,"Hubun","0%","NS1409","PW",0,0,360,0.5,723.89803921569,0
633.71,"Hupen","0%","NS1409","W",0,2.10720997,367,1,744.53725490196,1
1040.53,"Igeln","40%","NS1409","W",0,0.477121255,483,1,662.62352941177,1
481.11,"Immer","0%","NS1409","W",0,3.362293938,490,1,691.92549019608,1
574.33,"Insel","0%","NS1409","W",0,3.300812794,442,1,615.54117647059,1
605.19,"Isaak","20%","NS1409","W",1,1.204119983,424,1,655.99215686275,1
634.36,"Islam","20%","NS1409","W",0,1.939519253,482,1,651.58431372549,1
653.95,"Japan","0%","NS1409","W",0,2.803457116,413,1,694.76862745098,1
922.77,"Jatan","40%","NS1409","PW",1,0,386,0.5,637.28235294118,0
602.37,"Jdggr","0%","NS1409","CS",0,0,517,0,746.63529411765,0
801.44,"Jegst","40%","NS1409","PW",1,0,436,0.5,673.58823529412,0
592.83,"Jones","0%","NS1409","W",0,2.957607287,374,1,645.64705882353,1
663.87,"Jötzt","0%","NS1409","PW",0,0,421,0.5,619.79607843137,0
600.59,"Jrgll","20%","NS1409","CS",0,0,551,0,624.09803921569,0
579.81,"Jüdin","20%","NS1409","W",1,1.602059991,457,1,669.61568627451,1
587.5,"Juwel","20%","NS1409","W",0,1.770852012,476,1,635.20784313725,1
770.15,"Kadis","40%","NS1409","W",1,0.301029996,390,1,697.21568627451,1
778.85,"Kafka","40%","NS1409","W",0,0.903089987,400,1,715.14901960784,1
681.6,"Kämme","40%","NS1409","W",0,0.954242509,426,1,791.29803921569,1
936.54,"Karat","20%","NS1409","W",0,1.672097858,357,1,656.52549019608,1
597.45,"Kauft","20%","NS1409","W",0,1.903089987,386,1,671.37254901961,1
602.61,"Kccst","40%","NS1409","CS",1,0,363,0,647.21960784314,0
724.34,"Kemet","20%","NS1409","PW",0,0,387,0.5,718.99215686275,0
603.36,"Keppe","20%","NS1409","PW",1,0,404,0.5,780.14509803922,0
731.92,"Kfhrt","20%","NS1409","CS",0,0,428,0,678.40784313725,0
541.86,"Kfnnt","0%","NS1409","CS",0,0,396,0,683.71764705882,0
787,"Khans","40%","NS1409","W",0,0.698970004,361,1,716.77647058824,1
376.5,"Kiksi","0%","NS1409","PW",0,0,444,0.5,653.5137254902,0
1291.6,"Kimme","40%","NS1409","W",0,0.477121255,452,1,742.64705882353,1
816.36,"Klcmm","40%","NS1409","CS",0,0,490,0,734.5137254902,0
654.3,"Klebe","40%","NS1409","W",0,0.477121255,404,1,703.28235294118,1
624.06,"Klima","20%","NS1409","W",0,1.995635195,462,1,682.63137254902,1
598.06,"Klmpl","0%","NS1409","CS",0,0,532,0,730.94901960784,0
821.6,"Knllx","40%","NS1409","CS",1,0,455,0,643.30196078431,0
755.49,"Knnns","20%","NS1409","CS",0,0,344,0,698.00784313725,0
999.69,"Knote","40%","NS1409","W",1,0.477121255,356,1,679.81568627451,1
915.11,"Kohlo","0%","NS1409","PW",0,0,406,0.5,690.5568627451,0
1004.12,"Köhns","40%","NS1409","PW",1,0,369,0.5,733.37254901961,0
544.19,"Komme","0%","NS1409","W",0,2.494154594,422,1,768.82352941176,1
703.56,"Kömst","40%","NS1409","PW",1,0,416,0.5,730.99607843137,0
416.61,"König","0%","NS1409","W",0,3.448087667,436,1,728.43921568627,1
609.64,"Könnt","0%","NS1409","W",0,2.674861141,369,1,701.32549019608,1
581.95,"Köpfe","0%","NS1409","W",0,2.662757832,422,1,753.76862745098,1
949.59,"Krana","40%","NS1409","PW",0,0,364,0.5,674.20784313725,0
762.73,"Krönt","40%","NS1409","W",0,0.477121255,396,1,675.18431372549,1
643.53,"Krvmj","40%","NS1409","CS",0,0,522,0,674.25490196078,0
786.88,"Kufen","40%","NS1409","W",0,0.698970004,374,1,689.14901960784,1
520.01,"Kunst","0%","NS1409","W",0,2.850646235,358,1,670.0431372549,1
898.65,"Kurde","40%","NS1409","W",0,0.77815125,374,1,698.53725490196,1
782.25,"Kvnns","40%","NS1409","CS",0,0,376,0,670.7137254902,0
654.6,"Kzchm","20%","NS1409","CS",0,0,416,0,726.42745098039,0
505.01,"Kzsts","0%","NS1409","CS",0,0,363,0,655.39607843137,0
601.56,"Lädst","20%","NS1409","W",1,1.176091259,417,1,693.01568627451,1
850.45,"Lähmt","40%","NS1409","W",0,0.477121255,446,1,723.99607843137,1
663.22,"Ländä","0%","NS1409","PW",0,0,415,0.5,734.63137254902,0
1173.89,"Laser","0%","NS1409","W",0,2.017033339,378,1,630.60392156863,1
1482.24,"Lbbst","40%","NS1409","CS",1,0,432,0,698.05098039216,0
771.24,"Lbstj","40%","NS1409","CS",0,0,499,0,657.65098039216,0
758.16,"Lczrs","40%","NS1409","CS",0,0,388,0,599.61960784314,0
620.43,"Leber","0%","NS1409","W",0,2.532754379,397,1,664.6431372549,1
745.13,"Lebte","40%","NS1409","W",0,0.77815125,390,1,673.10196078431,1
614.36,"Lecke","40%","NS1409","W",0,0.602059991,389,1,664.62745098039,1
1375.77,"Ledig","40%","NS1409","W",0,0.698970004,472,1,707.16078431373,1
703.14,"Leger","40%","NS1409","W",0,0.903089987,420,1,677.78039215686,1
593.04,"Leise","0%","NS1409","W",0,2.086359831,383,1,625.65490196078,1
566.64,"Lesen","0%","NS1409","W",0,2.63748973,363,1,656.83921568627,1
599.17,"Lfdys","0%","NS1409","CS",0,0,505,0,701.89019607843,0
492.63,"Liebt","20%","NS1409","W",0,1.919078092,437,1,643.8862745098,1
586.64,"Lingt","40%","NS1409","PW",0,0,458,0.5,658.99215686275,0
522.9,"Links","0%","NS1409","W",0,2.660865478,430,1,647.46666666667,1
561.24,"Liter","0%","NS1409","W",0,2.305351369,425,1,590.26666666667,1
919.11,"Lltst","40%","NS1409","CS",1,0,446,0,600.67843137255,0
825.79,"Lmgtn","40%","NS1409","CS",0,0,480,0,726.3137254902,0
501.06,"Lmsst","0%","NS1409","CS",0,0,438,0,672.76470588235,0
871.47,"Lnbbn","40%","NS1409","CS",1,0,416,0,722.2,0
789.62,"Lntkl","40%","NS1409","CS",0,0,473,0,642.70196078431,0
767.01,"Lödön","40%","NS1409","PW",0,0,427,0.5,728.76470588235,0
721.2,"Logge","40%","NS1409","W",0,0.301029996,450,1,741.49803921569,1
954.01,"Loggt","40%","NS1409","W",0,0.301029996,473,1,725.78431372549,1
620.54,"Logis","40%","NS1409","W",0,0.954242509,444,1,665.2,1
637.31,"Looto","20%","NS1409","PW",0,0,395,0.5,634.53725490196,0
579.12,"Ltbst","0%","NS1409","CS",0,0,428,0,652.89019607843,0
1330.75,"Luckt","20%","NS1409","PW",0,0,421,0.5,640.6,0
717.12,"Lundi","40%","NS1409","PW",1,0,437,0.5,658.23137254902,0
603.87,"Lzyql","20%","NS1409","CS",0,0,534,0,675.07058823529,0
595.56,"Mails","20%","NS1409","W",0,1.51851394,443,1,658.19215686274,1
607.28,"Manch","20%","NS1409","W",0,1.146128036,389,1,724.85490196078,1
681.67,"Manie","20%","NS1409","W",0,1.447158031,390,1,687.42352941176,1
566.6,"Meile","0%","NS1409","W",0,2.336459734,436,1,662.78431372549,1
768.24,"Mercs","40%","NS1409","PW",0,0,384,0.5,671.50980392157,0
861.07,"Mftxt","40%","NS1409","CS",1,0,464,0,672.49411764706,0
901.3,"Micks","40%","NS1409","W",0,0.477121255,444,1,686.30980392157,1
540.5,"Miete","0%","NS1409","W",0,2.648360011,418,1,669.83529411765,1
598.78,"Milch","0%","NS1409","W",0,2.920645001,472,1,671,1
582.3,"Mkkrs","20%","NS1409","CS",0,0,466,0,725.78039215686,0
651.62,"Mkthv","20%","NS1409","CS",0,0,480,0,716.36862745098,0
520.79,"Mocks","40%","NS1409","PW",1,0,414,0.5,712.4862745098,0
502.46,"Mögen","0%","NS1409","W",0,2.540329475,433,1,775.81960784314,1
856.11,"Moron","40%","NS1409","W",1,0.477121255,396,1,686.48235294118,1
928.52,"Mpltf","40%","NS1409","CS",0,0,522,0,716.95294117647,0
573.46,"Mppsg","20%","NS1409","CS",0,0,514,0,836.39607843137,0
650.64,"Müder","40%","NS1409","W",1,0.698970004,434,1,736.23921568627,1
758.88,"Muffe","40%","NS1409","W",0,0.602059991,445,1,704.23921568627,1
819.76,"Nagar","20%","NS1409","PW",0,0,402,0.5,730.07843137255,0
830.28,"Nbnrt","40%","NS1409","CS",0,0,405,0,703.38431372549,0
661.47,"Ndsls","40%","NS1409","CS",1,0,424,0,714.51764705882,0
898.83,"Ndtzt","20%","NS1409","CS",0,0,400,0,698.3568627451,0
857.43,"Nikin","20%","NS1409","PW",0,0,443,0.5,675.23529411765,0
718.45,"Nirbi","0%","NS1409","PW",0,0,452,0.5,658.69803921569,0
477.81,"Nlkls","0%","NS1409","CS",0,0,473,0,681.67058823529,0
542.84,"Nogor","0%","NS1409","PW",0,0,415,0.5,724.18823529412,0
753.5,"Nohrt","40%","NS1409","PW",0,0,394,0.5,691.72941176471,0
642.46,"Nötzt","20%","NS1409","PW",0,0,388,0.5,680.43529411765,0
1253.31,"Nuhmt","40%","NS1409","PW",0,0,423,0.5,748.73333333333,0
589.92,"Nutzt","20%","NS1409","W",0,1.414973348,377,1,655.61960784314,1
593.59,"Nuzus","0%","NS1409","PW",0,0,354,0.5,674.23529411765,0
644.76,"Önsri","40%","NS1409","PW",0,0,455,0.5,650.74901960784,0
894.62,"Orbit","0%","NS1409","W",0,2.225309282,457,1,647.48235294118,1
721.32,"Owögö","20%","NS1409","PW",0,0,495,0.5,777.74117647059,0
771.84,"Paraa","20%","NS1409","PW",0,0,352,0.5,651.9137254902,0
792.75,"Parkt","40%","NS1409","W",0,0.903089987,400,1,656.23137254902,1
610.69,"Parts","40%","NS1409","W",0,0.698970004,368,1,631.89019607843,1
731.93,"Pästä","20%","NS1409","PW",0,0,390,0.5,695.02745098039,0
878.89,"Paste","40%","NS1409","W",0,0.77815125,353,1,656.06274509804,1
815.17,"Paten","20%","NS1409","W",0,1.544068044,350,1,662.52941176471,1
608.53,"Pater","0%","NS1409","W",0,2.551449998,367,1,636.38823529412,1
661.79,"Patza","40%","NS1409","PW",1,0,354,0.5,643.97254901961,0
645.85,"Pbrty","0%","NS1409","CS",0,0,474,0,679.63137254902,0
547.04,"Pcrlc","0%","NS1409","CS",0,0,413,0,600.26274509804,0
1255.38,"Peelt","40%","NS1409","PW",0,0,406,0.5,637.89019607843,0
772.23,"Peggy","0%","NS1409","W",0,2.357934847,504,1,775.23921568627,1
756.35,"Pfalz","40%","NS1409","W",0,0.301029996,441,1,635.90980392157,1
661.23,"Phsth","40%","NS1409","CS",0,0,410,0,701.7568627451,0
980.92,"Pinne","40%","NS1409","W",0,0.301029996,373,1,651.09019607843,1
528.39,"Pkdzr","20%","NS1409","CS",0,0,438,0,689.96862745098,0
807.45,"Plono","0%","NS1409","PW",0,0,411,0.5,649.49411764706,0
691.29,"Poker","0%","NS1409","W",0,2.170261715,395,1,669,1
587.96,"Porno","0%","NS1409","W",0,2,369,1,648.0862745098,1
1199.11,"Ppktc","40%","NS1409","CS",0,0,440,0,707.6862745098,0
561.3,"Psalm","20%","NS1409","W",0,1.146128036,454,1,687.11764705882,1
1009.45,"Pxssé","40%","NS1409","CS",1,0,385,0,675.29803921569,0
528.08,"Qbzzn","0%","NS1409","CS",0,0,438,0,724.37254901961,0
506.81,"Qmpnl","0%","NS1409","CS",0,0,557,0,785.02745098039,0
653.3,"Qrmvt","0%","NS1409","CS",0,0,525,0,698.83921568627,0
784.82,"Quirl","40%","NS1409","W",0,0.477121255,516,1,641.47843137255,1
693.24,"Rache","0%","NS1409","W",0,2.92992956,339,1,710.41960784314,1
1337.81,"Radau","20%","NS1409","W",0,1.146128036,362,1,728.21960784314,1
778.85,"Raste","40%","NS1409","W",0,0.77815125,339,1,681.99215686275,1
900.78,"Raute","40%","NS1409","W",0,0.903089987,337,1,678.17647058824,1
875.36,"Rcstb","40%","NS1409","CS",0,0,384,0,696.94901960784,0
584.7,"Rdmpf","0%","NS1409","CS",0,0,492,0,815.49411764706,0
573.83,"Reihe","0%","NS1409","W",0,3.007320953,365,1,695.88235294118,1
551.49,"Reize","20%","NS1409","W",0,1.531478917,349,1,656.58823529412,1
606.73,"Rfsßt","20%","NS1409","CS",0,0,439,0,716.85882352941,0
697.33,"Rhkßh","40%","NS1409","CS",0,0,450,0,803.61960784314,0
594.18,"Risti","0%","NS1409","PW",0,0,427,0.5,623.65490196078,0
572.25,"Rjqch","0%","NS1409","CS",0,0,477,0,740.81960784314,0
695.45,"Rlsch","20%","NS1409","CS",0,0,411,0,683.25098039216,0
1040.01,"Rltts","40%","NS1409","CS",1,0,412,0,643.60784313726,0
744.9,"Roher","40%","NS1409","W",0,0.698970004,365,1,697.8862745098,1
598.32,"Römer","0%","NS1409","W",0,2.093421685,409,1,732.73333333333,1
807.61,"Rücke","40%","NS1409","W",0,0.301029996,379,1,718.78039215686,1
560.82,"Rumpf","20%","NS1409","W",0,1.986771734,469,1,772.7568627451,1
782.39,"Rvxzt","40%","NS1409","CS",0,0,402,0,635.02745098039,0
932.19,"Saaba","40%","NS1409","PW",1,0,355,0.5,722.61960784314,0
898.29,"Salet","20%","NS1409","PW",0,0,384,0.5,654.88235294118,0
1091.83,"Saman","0%","NS1409","PW",0,0,380,0.5,733.34117647059,0
567.1,"Sankt","20%","NS1409","W",0,1.431363764,379,1,699.45882352941,1
652.96,"Säßär","0%","NS1409","PW",0,0,418,0.5,744.03137254902,0
562.16,"Sauer","20%","NS1409","W",0,1.380211242,349,1,660.87450980392,1
709.04,"Schar","20%","NS1409","W",0,1.505149978,377,1,677.40392156863,1
837.02,"Schif","0%","NS1409","PW",0,0,433,0.5,671.34901960784,0
686.54,"Schub","20%","NS1409","W",0,1.77815125,389,1,722.80392156863,1
480.45,"Schuh","0%","NS1409","W",0,2.565847819,384,1,716.1568627451,1
676.52,"Sdhnb","40%","NS1409","CS",0,0,409,0,782.09411764706,0
691.51,"Selig","20%","NS1409","W",0,1.278753601,460,1,684.05882352941,1
925.68,"Senee","20%","NS1409","PW",0,0,319,0.5,695.42352941176,0
907.94,"Serum","20%","NS1409","W",0,1.86923172,406,1,699.07450980392,1
