"X1_graph","X8_frantfreqparm","Word","nl","oPE","Npix","OLD20","CN","Freq"
"nomma",1.9,"nomma",5,525.252979432283,902.082352941177,1.65,6,1.9
"nomme",14.77,"nomme",5,512.851771939708,900.937254901961,1.3,9,14.77
"nommé",25.97,"nommé",5,527.809531957514,922.752941176471,1.6,6,25.97
"nonce",0.52,"nonce",5,404.916168297754,791.458823529412,1.55,4,0.52
"nones",0.16,"nones",5,402.372112207776,803.933333333333,1.5,6,0.16
"nonne",1.26,"nonne",5,408.264464522949,811.270588235294,1.5,6,1.26
"nopal",0.1,"nopal",5,545.121561671847,832.329411764706,1.95,1,0.1
"nords",0.06,"nords",5,454.13638406054,816.274509803922,1.75,4,0.06
"noria",0.52,"noria",5,460.612666151951,743.290196078431,1.85,2,0.52
"norma",0.81,"norma",5,482.633980899915,826.407843137255,1.7,5,0.81
"norme",4.9,"norme",5,470.23277340734,825.262745098039,1.45,5,4.9
"normé",0.19,"normé",5,485.190533425147,847.078431372549,1.7,4,0.19
"notai",0.81,"notai",5,485.856051026298,753.156862745098,1.8,1,0.81
"noter",21.97,"noter",5,461.030302777371,758.564705882353,1.45,9,21.97
"notes",32.55,"notes",5,418.630391809081,782.513725490196,1.3,12,32.55
"notez",3.1,"notez",5,435.306381765192,767.792156862745,1.7,5,3.1
"notre",558.39,"notre",5,443.193573023391,758.564705882353,1.65,6,558.39
"notée",1.65,"notée",5,424.485147702216,808.760784313725,1.45,8,1.65
"notés",1.45,"notés",5,431.188815391356,804.329411764706,1.55,7,1.45
"nouai",0.1,"nouai",5,473.283969423171,761.858823529412,1.6,5,0.1
"nouba",0.39,"nouba",5,454.271792945627,834.23137254902,1.9,0,0.39
"nouer",3.9,"nouer",5,448.458221174244,767.266666666667,1.45,7,3.9
"nouée",3.03,"nouée",5,411.913066099088,817.462745098039,1.3,10,3.03
"noués",3.16,"noués",5,418.616733788228,813.03137254902,1.45,8,3.16
"noves",0.1,"noves",5,433.31336379887,770.972549019608,1.6,6,0.1
"noyau",24.48,"noyau",5,505.930160187522,814.827450980392,1.7,4,24.48
"noyer",8.52,"noyer",5,517.005063678539,795.113725490196,1.5,9,8.52
"noyez",0.06,"noyez",5,491.281142666359,804.341176470588,1.75,4,0.06
"noyée",3.61,"noyée",5,480.459908603383,845.309803921569,1.75,3,3.61
"noyés",4.29,"noyés",5,487.163576292523,840.878431372549,1.75,3,4.29
"noëls",0.45,"noëls",5,490.331943603974,798.180392156863,1.95,0,0.45
"nuage",19.29,"nuage",5,468.977648867279,853.094117647059,1.85,0,19.29
"nuira",0.1,"nuira",5,472.811051061076,736.121568627451,1.85,3,0.1
"nuire",4.48,"nuire",5,460.409843568501,734.976470588235,1.65,6,4.48
"nuise",0.39,"nuise",5,442.113999540929,758.925490196078,1.55,8,0.39
"nuits",40.26,"nuits",5,468.227375859885,740.411764705882,1.7,4,40.26
"nulle",44.13,"nulle",5,526.461365106524,744.392156862745,1.85,2,44.13
"numen",0.13,"numen",5,479.974410338806,849.380392156863,1.95,1,0.13
"nuque",25.81,"nuque",5,467.106511139396,840.545098039216,1.85,2,25.81
"nurse",1.74,"nurse",5,422.999627179711,765.478431372549,1.85,2,1.74
"nuées",5.13,"nuées",5,422.208698676347,815.674509803922,1.45,7,5.13
"nylon",4.26,"nylon",5,579.753985907948,799.450980392157,2,0,4.26
"nègre",10.9,"nègre",5,486.76414804304,855.160784313725,1.9,1,10.9
"nèpes",0.03,"nèpes",5,455.067419262844,878.125490196078,1.9,1,0.03
"néant",17.19,"néant",5,461.754534009417,815.454901960784,1.7,4,17.19
"négro",1.29,"négro",5,510.052673385777,852.552941176471,2.3,0,1.29
"négus",0.97,"négus",5,478.420919669746,869.333333333333,2,0,0.97
"nénés",0.55,"nénés",5,420.538121570017,850.207843137255,1.85,2,0.55
"néons",1.81,"néons",5,427.65428291217,825.749019607843,1.75,2,1.81
"néron",2.35,"néron",5,449.590614110134,801.8,1.9,1,2.35
"névés",0.16,"névés",5,451.479373161111,817.247058823529,1.9,1,0.16
"nôtre",18.61,"nôtre",5,460.605493534767,785.007843137255,1.8,3,18.61
"oasis",4.32,"oasis",5,439.510215693229,759.901960784314,1.95,0,4.32
"objet",162.55,"objet",5,569.470172290271,809.070588235294,2.1,0,162.55
"oblat",0.06,"oblat",5,542.398026000041,795.674509803922,1.95,0,0.06
"obole",0.71,"obole",5,509.941209857479,810.4,1.95,0,0.71
"obtus",1.81,"obtus",5,470.95803545966,807.235294117647,1.9,0,1.81
"obvie",0.19,"obvie",5,506.83245344963,775.003921568627,1.85,1,0.19
"obère",0.13,"obère",5,476.513988411966,833.392156862745,1.85,3,0.13
"obèse",2.45,"obèse",5,458.218144384394,857.341176470588,1.9,1,2.45
"obéie",0.19,"obéie",5,490.028497102991,826.874509803922,1.75,4,0.19
"obéir",11.35,"obéir",5,539.132075760421,798.494117647059,1.85,3,11.35
"obéis",2.77,"obéis",5,496.732164792131,822.443137254902,1.75,3,2.77
"obéit",8.23,"obéit",5,538.490337972719,808.360784313726,1.7,4,8.23
"obéra",0.03,"obéra",5,489.814425919356,834.572549019608,1.9,1,0.03
"obéît",0.03,"obéît",5,545.146796597318,817.172549019608,2.35,1,0.03
"ocres",0.71,"ocres",5,413.972887061883,752.835294117647,1.65,4,0.71
"ocrée",0.16,"ocrée",5,419.827642955017,779.082352941177,1.7,1,0.16
"ocrés",0.13,"ocrés",5,426.531310644157,774.650980392157,1.8,2,0.13
"octal",0.06,"octal",5,516.9990693404,741.329411764706,2,0,0.06
"octet",0.1,"octet",5,463.328453282696,748.619607843137,2,0,0.1
"océan",19.39,"océan",5,447.272904450889,811.513725490196,2.3,0,19.39
"odeur",89,"odeur",5,494.474597444511,807.988235294118,1.95,0,89
"odéon",2.1,"odéon",5,483.472197761686,868.258823529412,2.4,0,2.1
"oeufs",23.58,"oeufs",5,453.555626038992,788.070588235294,1.8,2,23.58
"offre",49.42,"offre",5,521.837163783569,773.694117647059,1.85,0,49.42
"oflag",0.1,"oflag",5,598.601713860428,830.16862745098,2.5,0,0.1
"ogive",0.94,"ogive",5,533.796786511695,791.223529411765,1.9,1,0.94
"ognon",0.13,"ognon",5,495.325908923341,859.380392156863,1.8,0,0.13
"ogres",0.77,"ogres",5,471.036765923112,823.4,1.85,1,0.77
"oient",0.06,"oient",5,494.311996327441,752.011764705882,1.35,8,0.06
"oigne",0.03,"oigne",5,500.601563619416,824.18431372549,1.5,6,0.03
"oille",0.1,"oille",5,558.644965187209,713.721568627451,1.5,9,0.1
"ointe",0.13,"ointe",5,465.932049329131,752.011764705882,1.65,3,0.13
"oints",0.19,"oints",5,472.635717018271,747.580392156863,1.7,1,0.19
"oisif",0.65,"oisif",5,553.38550869798,728.01568627451,2.35,0,0.65
"oison",0.06,"oison",5,475.515284936251,763.450980392157,1.65,3,0.06
"okapi",0.03,"okapi",5,577.509760796833,847.090196078431,2.25,0,0.03
"oliva",0.23,"oliva",5,553.341094394479,711.760784313725,1.95,1,0.23
"olive",4.35,"olive",5,540.939886901904,710.61568627451,1.6,3,4.35
"omble",0.03,"omble",5,556.688614374448,861.227450980392,1.8,2,0.03
"ombra",0.1,"ombra",5,529.503100111985,860.941176470588,1.85,2,0.1
"ombre",121.87,"ombre",5,517.10189261941,859.796078431373,1.5,4,121.87
"ombré",0.23,"ombré",5,532.059652637217,881.611764705882,1.65,3,0.23
"omets",0.03,"omets",5,493.963762702668,827.792156862745,1.85,1,0.03
"omise",0.32,"omise",5,495.922845676049,811.372549019608,1.8,1,0.32
"oméga",1.97,"oméga",5,549.904354902656,927.356862745098,2.8,0,1.97
"onces",2.03,"onces",5,409.296147291835,784.121568627451,1.55,2,2.03
"oncle",65,"oncle",5,473.446050261182,761.603921568627,1.85,1,65
"ondes",37.58,"ondes",5,443.804476625697,844.654901960784,1.4,4,37.58
"ondin",0.1,"ondin",5,507.823160764837,817.058823529412,1.8,1,0.1
"ondée",1.06,"ondée",5,449.659232518831,870.901960784314,1.6,1,1.06
"ondés",0.13,"ondés",5,456.362900207971,866.470588235294,1.6,2,0.13
"ongle",6.06,"ongle",5,526.600773462985,832.16862745098,1.7,2,6.06
"onnes",1.03,"onnes",5,407.996662701972,803.933333333333,1.55,2,1.03
"opale",1.48,"opale",5,521.487612767703,829.423529411765,1.8,2,1.48
"opiat",0.03,"opiat",5,535.137551210622,802.925490196078,1.9,0,0.03
"opina",0.45,"opina",5,503.985885691629,824.345098039216,1.8,3,0.45
"opine",0.84,"opine",5,491.584678199055,823.2,1.6,4,0.84
"opiné",0.19,"opiné",5,506.542438216861,845.01568627451,1.85,2,0.19
"opium",3.87,"opium",5,579.602069987271,858.666666666667,2.3,0,3.87
"optai",0.19,"optai",5,541.401005780105,802.925490196078,1.85,0,0.19
"opter",1.42,"opter",5,516.575257531178,808.333333333333,1.85,1,1.42
"optez",0.06,"optez",5,490.851336518999,817.560784313725,1.9,1,0.06
"optât",0.06,"optât",5,539.444394827814,845.788235294118,2,0,0.06
"opère",12.58,"opère",5,495.718313405532,848.627450980392,1.9,1,12.58
"opéra",29.1,"opéra",5,509.018750912922,849.807843137255,1.85,2,29.1
"opéré",5,"opéré",5,511.575303438154,870.478431372549,1.85,1,5
"orage",19.94,"orage",5,492.058831876134,828.976470588235,1.6,2,19.94
"orale",4.77,"orale",5,494.723132246868,748.36862745098,1.6,3,4.77
"orang",1.03,"orang",5,523.011645069521,831.882352941176,1.75,1,1.03
"orant",0.06,"orant",5,484.927422462422,759.709803921569,1.55,4,0.06
"oraux",0.94,"oraux",5,489.628943652665,754.611764705882,1.9,0,0.94
"orbes",0.23,"orbes",5,461.811048278835,807.180392156863,1.7,3,0.23
"ordre",253.65,"ordre",5,491.523581578782,789.419607843137,1.7,1,253.65
"orges",1.39,"orges",5,485.606794232413,823.4,1.45,3,1.39
"orgie",1.52,"orgie",5,522.785254122933,792.898039215686,1.8,2,1.52
"orgue",4.52,"orgue",5,494.890140433612,818.019607843137,1.65,3,4.52
"orins",0.03,"orins",5,471.523865367359,737.713725490196,1.7,4,0.03
"oriol",0.1,"oriol",5,559.483055457017,709.647058823529,2,0,0.1
"orles",0.03,"orles",5,485.392645146032,742.792156862745,1.7,3,0.03
"orlon",0.13,"orlon",5,518.342674707342,747.486274509804,2,0,0.13
"ormes",1.42,"ormes",5,482.928833058586,817.925490196078,1.55,4,1.42
"orner",1.55,"orner",5,473.552497409037,748.698039215686,1.8,0,1.55
"ornât",0.06,"ornât",5,496.421634705673,786.152941176471,1.95,0,0.06
"ornée",4.45,"ornée",5,437.007342333882,798.894117647059,1.65,1,4.45
"ornés",3.03,"ornés",5,443.711010023022,794.462745098039,1.75,1,3.03
"orpin",0.1,"orpin",5,542.491930805667,794.819607843137,1.95,0,0.1
"orque",0.03,"orque",5,490.187694148251,816.427450980392,1.9,2,0.03
"ortho",0.39,"ortho",5,498.481395850287,782.011764705882,2.55,0,0.39
"ortie",0.65,"ortie",5,484.589325932572,720.725490196078,1.85,1,0.65
"orvet",1.77,"orvet",5,503.85201121243,725.603921568627,2,0,1.77
"osais",6.35,"osais",5,451.107329118237,759.901960784314,1.65,3,6.35
"osait",14.29,"osait",5,492.865502298826,745.819607843137,1.65,3,14.29
"osant",3.03,"osant",5,461.579394723479,783.658823529412,1.65,5,3.03
"oscar",3.87,"oscar",5,459.191006406109,753.980392156863,2.25,0,3.87
"osent",3,"osent",5,461.861551516668,782.513725490196,1.7,3,3
"osera",1.45,"osera",5,444.471747038651,770.886274509804,1.65,1,1.45
"oside",0.03,"oside",5,471.979535226647,806.81568627451,1.95,0,0.03
"osier",6.61,"osier",5,477.979728592394,734.807843137255,1.75,1,6.61
"osiez",0.1,"osiez",5,452.255807580214,744.035294117647,1.85,1,0.1
"osons",0.9,"osons",5,427.479143626232,793.952941176471,1.65,2,0.9
"ossue",0.03,"ossue",5,419.398156765366,783.878431372549,1.75,2,0.03
"ossus",0.03,"ossus",5,426.101824454506,779.447058823529,1.8,1,0.03
"osées",0.29,"osées",5,421.94185394626,815.505882352941,1.65,1,0.29
"otage",1.71,"otage",5,496.91888932941,838.843137254902,1.75,3,1.71
"otite",0.48,"otite",5,489.464948632876,730.592156862745,1.95,0,0.48
"ouais",19.29,"ouais",5,452.114056576869,754.521568627451,1.45,7,19.29
"ouata",0.03,"ouata",5,446.310182306338,776.517647058824,1.9,2,0.03
"ouate",2.26,"ouate",5,433.908974813763,775.372549019608,1.7,3,2.26
"ouaté",0.84,"ouaté",5,448.86673483157,797.188235294118,1.8,2,0.84
"oubli",20.23,"oubli",5,569.861925728077,768.298039215686,1.8,0,20.23
"ouche",0.87,"ouche",5,438.125714166475,804.83137254902,1.4,4,0.87
"oueds",0.1,"oueds",5,451.617471082082,831.937254901961,1.95,0,0.1
"ouest",48.84,"ouest",5,463.243263846865,769.796078431373,1.95,0,48.84
"ourdi",0.16,"ourdi",5,520.114165084266,773.054901960784,1.8,0,0.16
"ourle",0.29,"ourle",5,481.622075690864,737.411764705882,1.65,3,0.29
"ourlé",0.48,"ourlé",5,496.579835708671,759.227450980392,1.8,2,0.48
"ourse",1.81,"ourse",5,423.739509908255,759.929411764706,1.7,2,1.81
"ouste",0.9,"ouste",5,436.798583839353,769.796078431373,1.7,4,0.9
"outil",11.94,"outil",5,556.693430433542,712.345098039216,1.9,0,11.94
"outra",0.03,"outra",5,462.033954468626,746.992156862745,1.85,2,0.03
"outre",105.52,"outre",5,449.632746976051,745.847058823529,1.4,4,105.52
"outré",1.13,"outré",5,464.590506993858,767.662745098039,1.75,3,1.13
"ouvre",64.23,"ouvre",5,464.31571896584,734.305882352941,1.55,2,64.23
"ouvré",0.06,"ouvré",5,479.273478983647,756.121568627451,1.75,2,0.06
"ouzos",0.03,"ouzos",5,420.654014425918,766.513725490196,2.4,0,0.03
"ouïes",0.71,"ouïes",5,444.173065125304,759.835294117647,1.85,0,0.71
"ovale",7.42,"ovale",5,512.264713533515,746.694117647059,1.7,4,7.42
"ovine",0.39,"ovine",5,482.361778964866,740.470588235294,1.75,2,0.39
"ovins",1.23,"ovins",5,489.065446654006,736.039215686274,1.6,2,1.23
"ovnis",0.06,"ovnis",5,492.576295307054,736.039215686274,1.95,0,0.06
"ovule",1.39,"ovule",5,516.530268694919,735.737254901961,1.9,1,1.39
"oxyde",4.61,"oxyde",5,542.38460725191,853.321568627451,2.05,1,4.61
"oxydé",0.32,"oxydé",5,557.342367269717,875.137254901961,2.5,1,0.32
"oyant",0.1,"oyant",5,547.078616391572,806.125490196078,1.7,3,0.1
"oyats",0.16,"oyats",5,525.105136712364,798.788235294118,1.95,0,0.16
"oyons",0.1,"oyons",5,512.978365294325,816.419607843137,1.75,2,0.1
"ozone",0.94,"ozone",5,422.557391370879,783.662745098039,1.95,0,0.94
"pacha",6.65,"pacha",5,469.488028712725,872.250980392157,1.7,4,6.65
"packs",0.35,"packs",5,486.358847874019,863.329411764706,1.9,1,0.35
"pacte",11.29,"pacte",5,454.748923620529,823.596078431373,1.7,4,11.29
"paddy",0.23,"paddy",5,609.371319269104,964.305882352941,2.6,1,0.23
"pages",53.42,"pages",5,482.226601005778,908.243137254902,1,14,53.42
"pagne",0.9,"pagne",5,488.118953320951,915.580392156863,1.45,9,0.9
"pagus",0.68,"pagus",5,498.213614896116,898.43137254902,1.8,4,0.68
"pagée",0.03,"pagée",5,488.081356898913,934.490196078431,1.5,7,0.03
"pagés",0.03,"pagés",5,494.785024588053,930.058823529412,1.55,8,0.03
"paies",0.52,"paies",5,455.547652136412,819.650980392157,1,16,0.52
"pains",3.39,"pains",5,468.143672140724,822.556862745098,1.05,12,3.39
"paire",19.03,"paire",5,480.110833350721,795.701960784314,1.15,7,19.03
"pairs",3.77,"pairs",5,486.814501039861,791.270588235294,1.6,3,3.77
"palan",0.48,"palan",5,509.836060625029,836.117647058824,1.7,3,0.48
"palas",0.06,"palas",5,489.699504065548,828.780392156863,1.25,10,0.06
"pales",0.84,"pales",5,482.012451919397,827.635294117647,1,19,0.84
"palet",0.19,"palet",5,523.770625099985,813.552941176471,1.6,5,0.19
"palis",0.03,"palis",5,525.894579499056,792.701960784314,1.4,9,0.03
"palma",0.84,"palma",5,553.605106803273,881.396078431373,1.6,6,0.84
"palme",2.1,"palme",5,541.203899310699,880.250980392157,1.5,6,2.1
"palmé",0.13,"palmé",5,556.161659328505,902.066666666667,1.6,5,0.13
"palot",0.03,"palot",5,536.584098101815,810.909803921569,1.55,7,0.03
"palpa",0.77,"palpa",5,549.952749201843,885.886274509804,1.6,4,0.77
"palpe",1.35,"palpe",5,537.551541709268,884.741176470588,1.45,5,1.35
"palpé",0.45,"palpé",5,552.509301727075,906.556862745098,1.65,3,0.45
"palud",0.03,"palud",5,552.862048146678,865.882352941176,1.85,2,0.03
"palun",0.03,"palun",5,518.136022369216,825.160784313725,1.65,4,0.03
"palus",0.03,"palus",5,497.999465809735,817.823529411765,1.35,10,0.03
"pampa",0.94,"pampa",5,547.479140843991,961.019607843137,1.65,5,0.94
"pampe",0.03,"pampe",5,535.077933351417,959.874509803922,1.55,7,0.03
"panda",0.06,"panda",5,476.573318309231,906.694117647059,1.75,5,0.06
"panel",0.23,"panel",5,515.514130306253,834.972549019608,1.8,3,0.23
"paner",0.16,"paner",5,470.172304182402,833.541176470588,1.3,9,0.16
"panez",0.03,"panez",5,444.448383170223,842.76862745098,1.65,5,0.03
"panis",0.03,"panis",5,471.654520793771,822.556862745098,1.5,6,0.03
"panka",0.03,"panka",5,490.75690308759,888.717647058824,1.7,5,0.03
"panna",0.03,"panna",5,446.06595302186,865.972549019608,1.65,7,0.03
"panne",7.87,"panne",5,433.664745529285,864.827450980392,1.4,9,7.87
"pansa",0.1,"pansa",5,446.440937893425,858.635294117647,1.4,9,0.1
"panse",2.23,"panse",5,434.03973040085,857.490196078431,1,14,2.23
"pansu",0.19,"pansu",5,464.381353421111,847.678431372549,1.7,3,0.19
"pansé",0.32,"pansé",5,448.997490418656,879.305882352941,1.45,7,0.32
"pante",0.13,"pante",5,453.449439030666,843.407843137255,1,16,0.13
"panty",0.03,"panty",5,562.840833559389,861.443137254902,1.9,2,0.03
"panée",0.13,"panée",5,433.627149107247,883.737254901961,1.35,9,0.13
"panés",0.1,"panés",5,440.330816796387,879.305882352941,1.3,8,0.1
"paolo",1.58,"paolo",5,522.056447495634,826.780392156863,1.9,1,1.58
"paons",0.87,"paons",5,447.44697813854,854.847058823529,1.6,5,0.87
"papal",0.13,"papal",5,570.521842678184,885.886274509804,1.85,1,0.13
"papas",0.77,"papas",5,482.780105586043,908.403921568627,1.65,5,0.77
"papes",3.58,"papes",5,475.093053439891,907.258823529412,1.1,15,3.58
"papet",0.13,"papet",5,516.85122662048,893.176470588235,1.85,2,0.13
"papis",0.03,"papis",5,518.975181019551,872.325490196078,1.45,8,0.03
"papou",0.58,"papou",5,511.544481772842,899.235294117647,1.95,0,0.58
"parai",0.06,"parai",5,503.65893899241,796.847058823529,1.4,7,0.06
"paras",0.35,"paras",5,444.120331921345,827.349019607843,1.1,12,0.35
"parce",424.9,"parce",5,438.977335865172,813.729411764706,1.4,10,424.9
"parcs",6.13,"parcs",5,445.681003554311,809.298039215686,1.35,10,6.13
"pardi",3.29,"pardi",5,539.075272137942,839.329411764706,1.6,7,3.29
"parer",4.97,"parer",5,478.833190743483,802.254901960784,1.4,7,4.97
"pares",0.13,"pares",5,436.433279775193,826.203921568627,1,25,0.13
"parez",0.39,"parez",5,453.109269731304,811.482352941176,1.5,6,0.39
"paria",1.1,"paria",5,486.012947158287,796.847058823529,1.4,7,1.1
"parie",4.87,"parie",5,473.611739665712,795.701960784314,1,15,4.87
"paris",118.55,"paris",5,480.315407354852,791.270588235294,1,19,118.55
"parié",0.74,"parié",5,488.569499683519,817.517647058824,1.45,7,0.74
"parka",0.19,"parka",5,499.417789648671,857.43137254902,1.8,3,0.19
"parla",19.65,"parla",5,512.984390237115,804.83137254902,1.55,5,19.65
"parle",122.1,"parle",5,500.58318274454,803.686274509804,1.1,10,122.1
"parlé",75.16,"parlé",5,515.540942762347,825.501960784314,1.6,4,75.16
"parme",2.52,"parme",5,495.633054413677,878.819607843137,1.3,12,2.52
"parmi",177.1,"parmi",5,561.875329173882,843.886274509804,1.65,6,177.1
"paroi",15.16,"paroi",5,508.785359848088,793.058823529412,1.5,6,15.16
"paros",0.61,"paros",5,449.246752777022,823.560784313725,1.4,8,0.61
"parsi",0.03,"parsi",5,508.942891722136,791.270588235294,1.6,5,0.03
"parte",4.74,"parte",5,462.110325591747,812.121568627451,1,16,4.74
"parti",112.71,"parti",5,528.352600351953,777.188235294118,1.3,8,112.71
"parts",12.61,"parts",5,468.813993280887,807.690196078431,1.1,12,12.61
"party",1.06,"party",5,571.50172012047,830.156862745098,1.7,4,1.06
"parue",0.87,"parue",5,445.716625976391,820.823529411765,1.35,8,0.87
"parus",1.48,"parus",5,452.420293665531,816.392156862745,1.2,13,1.48
"parut",41.35,"parut",5,494.17846684612,802.309803921569,1.75,3,41.35
"parée",2.29,"parée",5,442.288035668328,852.450980392157,1,17,2.29
"paréo",0.1,"paréo",5,465.343622060387,849.807843137255,1.8,2,0.1
"parés",1.29,"parés",5,448.991703357468,848.019607843137,1,15,1.29
"parût",2.77,"parût",5,510.427154671729,828.756862745098,1.9,1,2.77
"paseo",0.45,"paseo",5,446.434563779395,851.941176470588,1.95,0,0.45
"passa",45.23,"passa",5,448.751189755787,851.298039215686,1.5,8,45.23
"passe",166.16,"passe",5,436.349982263213,850.152941176471,1,16,166.16
"passé",227.81,"passé",5,451.307742281019,871.96862745098,1.5,8,227.81
"patch",2.65,"patch",5,496.832360244558,852.592156862745,1.9,2,2.65
"pater",3,"pater",5,486.430583783708,812.121568627451,1.4,10,3
"patin",1.35,"patin",5,508.049356954558,808.474509803922,1.35,7,1.35
"patio",2.32,"patio",5,504.264719097996,802.925490196078,1.85,2,2.32
"patta",0.03,"patta",5,482.108926124546,823.133333333333,1.65,6,0.03
"patte",12.87,"patte",5,469.707718631971,821.988235294118,1.2,13,12.87
"pattu",0.03,"pattu",5,500.049341652233,812.176470588235,1.75,4,0.03
"patté",0.03,"patté",5,484.665478649778,843.803921568627,1.7,5,0.03
"pauma",0.06,"pauma",5,503.051246096167,898.533333333333,1.75,4,0.06
"paume",13.58,"paume",5,490.650038603592,897.388235294118,1.45,7,13.58
"paumé",3.1,"paumé",5,505.607798621399,919.203921568627,1.7,4,3.1
"pause",6.58,"pause",5,437.725928399028,844.772549019608,1.65,5,6.58
"paver",0.03,"paver",5,501.113555773497,800.580392156863,1.45,9,0.03
"pavez",0.03,"pavez",5,475.389634761317,809.807843137255,1.5,8,0.03
"pavie",0.77,"pavie",5,495.892104695726,794.027450980392,1.75,3,0.77
"pavot",0.94,"pavot",5,513.285290987625,807.803921568627,1.8,3,0.94
"pavée",2.26,"pavée",5,464.568400698341,850.776470588235,1.4,9,2.26
